Year,REF_AREA,Country,Expenditure,value_raw,Unit_mult,Currency,Value_expenditure_Share %
2011,SVN,Slovénie,Clothing_Footwear,1206.854,6,EUR,5.55
2011,SVN,Slovénie,Other_Services,2222.473,6,EUR,10.21
2011,SVN,Slovénie,Education,259.448,6,EUR,1.19
2011,SVN,Slovénie,Housing_Utilities,4255.38,6,EUR,19.56
2011,SVN,Slovénie,Restaurants_Hotels,1402.693,6,EUR,6.45
2011,SVN,Slovénie,Household_Goods,1330.782,6,EUR,6.12
2011,SVN,Slovénie,Health,785.137,6,EUR,3.61
2012,SVN,Slovénie,Recreation_Culture,1816.475,6,EUR,8.35
2012,SVN,Slovénie,Alcohol_Tobacco,1189.884,6,EUR,5.47
2012,SVN,Slovénie,Communication,690.579,6,EUR,3.17
2012,SVN,Slovénie,Food,3307.828,6,EUR,15.2
2012,SVN,Slovénie,Transport,3367.353,6,EUR,15.48
2012,SVN,Slovénie,Education,276.964,6,EUR,1.27
2012,SVN,Slovénie,Housing_Utilities,4271.164,6,EUR,19.63
2012,SVN,Slovénie,Restaurants_Hotels,1457.056,6,EUR,6.7
2012,SVN,Slovénie,Household_Goods,1201.533,6,EUR,5.52
2012,SVN,Slovénie,Health,850.706,6,EUR,3.91
2012,SVN,Slovénie,Clothing_Footwear,1181.433,6,EUR,5.43
2012,SVN,Slovénie,Other_Services,2147.564,6,EUR,9.87
2013,SVN,Slovénie,Recreation_Culture,1765.587,6,EUR,8.26
2013,SVN,Slovénie,Food,3236.406,6,EUR,15.14
2013,SVN,Slovénie,Alcohol_Tobacco,1153.859,6,EUR,5.4
2013,SVN,Slovénie,Communication,698.704,6,EUR,3.27
2013,SVN,Slovénie,Transport,3390.097,6,EUR,15.85
2013,SVN,Slovénie,Education,278.516,6,EUR,1.3
2013,SVN,Slovénie,Housing_Utilities,4369.102,6,EUR,20.43
2013,SVN,Slovénie,Restaurants_Hotels,1420.015,6,EUR,6.64
2013,SVN,Slovénie,Household_Goods,1096.413,6,EUR,5.13
2013,SVN,Slovénie,Health,854.66,6,EUR,4.0
2013,SVN,Slovénie,Clothing_Footwear,1049.926,6,EUR,4.91
2013,SVN,Slovénie,Other_Services,2069.926,6,EUR,9.68
2014,SVN,Slovénie,Food,3242.46,6,EUR,14.98
2014,SVN,Slovénie,Communication,694.699,6,EUR,3.21
2014,SVN,Slovénie,Recreation_Culture,1838.598,6,EUR,8.49
2014,SVN,Slovénie,Transport,3463.016,6,EUR,16.0
2014,SVN,Slovénie,Clothing_Footwear,1135.244,6,EUR,5.24
2014,SVN,Slovénie,Other_Services,2097.657,6,EUR,9.69
2014,SVN,Slovénie,Alcohol_Tobacco,1179.206,6,EUR,5.45
2014,SVN,Slovénie,Education,282.162,6,EUR,1.3
2014,SVN,Slovénie,Housing_Utilities,4270.46,6,EUR,19.73
2014,SVN,Slovénie,Household_Goods,1113.605,6,EUR,5.14
2014,SVN,Slovénie,Restaurants_Hotels,1486.621,6,EUR,6.87
2014,SVN,Slovénie,Health,841.96,6,EUR,3.89
2015,SVN,Slovénie,Food,3285.395,6,EUR,14.94
2015,SVN,Slovénie,Communication,670.433,6,EUR,3.05
2015,SVN,Slovénie,Recreation_Culture,1933.247,6,EUR,8.79
2015,SVN,Slovénie,Transport,3526.254,6,EUR,16.04
2015,SVN,Slovénie,Clothing_Footwear,1127.111,6,EUR,5.13
2015,SVN,Slovénie,Other_Services,2214.352,6,EUR,10.07
2015,SVN,Slovénie,Alcohol_Tobacco,1203.68,6,EUR,5.47
2015,SVN,Slovénie,Education,282.624,6,EUR,1.29
2015,SVN,Slovénie,Housing_Utilities,4350.61,6,EUR,19.78
2015,SVN,Slovénie,Household_Goods,1043.394,6,EUR,4.74
2015,SVN,Slovénie,Restaurants_Hotels,1504.983,6,EUR,6.84
2015,SVN,Slovénie,Health,847.822,6,EUR,3.86
2016,SVN,Slovénie,Food,3365.938,6,EUR,14.72
2016,SVN,Slovénie,Communication,667.527,6,EUR,2.92
2016,SVN,Slovénie,Recreation_Culture,2036.755,6,EUR,8.91
2016,SVN,Slovénie,Transport,3609.699,6,EUR,15.79
2016,SVN,Slovénie,Other_Services,2234.185,6,EUR,9.77
2016,SVN,Slovénie,Clothing_Footwear,1301.09,6,EUR,5.69
2016,SVN,Slovénie,Alcohol_Tobacco,1196.167,6,EUR,5.23
2016,SVN,Slovénie,Education,287.585,6,EUR,1.26
2016,SVN,Slovénie,Housing_Utilities,4504.973,6,EUR,19.7
2016,SVN,Slovénie,Household_Goods,1129.852,6,EUR,4.94
2016,SVN,Slovénie,Restaurants_Hotels,1657.157,6,EUR,7.25
2016,SVN,Slovénie,Health,872.74,6,EUR,3.82
2017,SVN,Slovénie,Recreation_Culture,2159.105,6,EUR,9.09
2017,SVN,Slovénie,Food,3400.848,6,EUR,14.32
2017,SVN,Slovénie,Communication,666.595,6,EUR,2.81
2017,SVN,Slovénie,Transport,3945.66,6,EUR,16.62
2017,SVN,Slovénie,Clothing_Footwear,1300.343,6,EUR,5.48
2017,SVN,Slovénie,Other_Services,2354.354,6,EUR,9.92
2017,SVN,Slovénie,Alcohol_Tobacco,1221.28,6,EUR,5.14
2017,SVN,Slovénie,Education,290.099,6,EUR,1.22
2017,SVN,Slovénie,Household_Goods,1157.191,6,EUR,4.87
2017,SVN,Slovénie,Restaurants_Hotels,1758.31,6,EUR,7.41
2017,SVN,Slovénie,Health,901.788,6,EUR,3.8
2017,SVN,Slovénie,Housing_Utilities,4585.839,6,EUR,19.32
2018,SVN,Slovénie,Recreation_Culture,2307.837,6,EUR,9.21
2018,SVN,Slovénie,Food,3511.074,6,EUR,14.01
2018,SVN,Slovénie,Communication,712.416,6,EUR,2.84
2018,SVN,Slovénie,Clothing_Footwear,1345.758,6,EUR,5.37
2018,SVN,Slovénie,Other_Services,2551.202,6,EUR,10.18
2018,SVN,Slovénie,Household_Goods,1225.984,6,EUR,4.89
2018,SVN,Slovénie,Restaurants_Hotels,1897.871,6,EUR,7.57
2018,SVN,Slovénie,Health,975.279,6,EUR,3.89
2018,SVN,Slovénie,Housing_Utilities,4742.126,6,EUR,18.92
2018,SVN,Slovénie,Alcohol_Tobacco,1229.372,6,EUR,4.9
2018,SVN,Slovénie,Education,311.475,6,EUR,1.24
2018,SVN,Slovénie,Transport,4253.793,6,EUR,16.97
2019,SVN,Slovénie,Recreation_Culture,2530.662,6,EUR,9.46
2019,SVN,Slovénie,Food,3765.168,6,EUR,14.08
2019,SVN,Slovénie,Communication,738.276,6,EUR,2.76
2019,SVN,Slovénie,Clothing_Footwear,1469.464,6,EUR,5.5
2019,SVN,Slovénie,Other_Services,2726.402,6,EUR,10.2
2019,SVN,Slovénie,Alcohol_Tobacco,1255.904,6,EUR,4.7
2019,SVN,Slovénie,Education,331.765,6,EUR,1.24
2019,SVN,Slovénie,Household_Goods,1352.731,6,EUR,5.06
2019,SVN,Slovénie,Restaurants_Hotels,2083.395,6,EUR,7.79
2019,SVN,Slovénie,Health,1025.988,6,EUR,3.84
2019,SVN,Slovénie,Housing_Utilities,4884.164,6,EUR,18.27
2019,SVN,Slovénie,Transport,4574.132,6,EUR,17.11
2020,SVN,Slovénie,Recreation_Culture,1859.086,6,EUR,7.82
2020,SVN,Slovénie,Food,3778.637,6,EUR,15.9
2020,SVN,Slovénie,Communication,742.202,6,EUR,3.12
2020,SVN,Slovénie,Clothing_Footwear,1217.468,6,EUR,5.12
2020,SVN,Slovénie,Other_Services,2647.377,6,EUR,11.14
2020,SVN,Slovénie,Household_Goods,1321.004,6,EUR,5.56
2020,SVN,Slovénie,Restaurants_Hotels,1356.18,6,EUR,5.71
2020,SVN,Slovénie,Health,1047.84,6,EUR,4.41
2020,SVN,Slovénie,Housing_Utilities,4945.656,6,EUR,20.81
2020,SVN,Slovénie,Alcohol_Tobacco,1192.024,6,EUR,5.02
2020,SVN,Slovénie,Education,280.355,6,EUR,1.18
2020,SVN,Slovénie,Transport,3377.036,6,EUR,14.21
2021,SVN,Slovénie,Communication,807.311,6,EUR,2.97
2021,SVN,Slovénie,Food,3908.486,6,EUR,14.38
2021,SVN,Slovénie,Recreation_Culture,2182.377,6,EUR,8.03
2021,SVN,Slovénie,Transport,4659.072,6,EUR,17.15
2021,SVN,Slovénie,Housing_Utilities,5229.876,6,EUR,19.25
2021,SVN,Slovénie,Household_Goods,1515.673,6,EUR,5.58
2021,SVN,Slovénie,Restaurants_Hotels,1710.528,6,EUR,6.29
2021,SVN,Slovénie,Health,1171.546,6,EUR,4.31
2021,SVN,Slovénie,Alcohol_Tobacco,1268.893,6,EUR,4.67
2021,SVN,Slovénie,Education,332.595,6,EUR,1.22
2021,SVN,Slovénie,Clothing_Footwear,1520.185,6,EUR,5.59
2021,SVN,Slovénie,Other_Services,2867.777,6,EUR,10.55
2000,GRC,Grèce,Clothing_Footwear,6290.539,6,EUR,6.72
2000,GRC,Grèce,Household_Goods,3539.162,6,EUR,3.78
2000,GRC,Grèce,Alcohol_Tobacco,4244.454,6,EUR,4.53
2000,GRC,Grèce,Recreation_Culture,4227.688,6,EUR,4.52
2000,GRC,Grèce,Food,14233.678,6,EUR,15.21
2000,GRC,Grèce,Restaurants_Hotels,13541.132,6,EUR,14.47
2000,GRC,Grèce,Education,1230.111,6,EUR,1.31
2000,GRC,Grèce,Health,3365.312,6,EUR,3.6
2000,GRC,Grèce,Housing_Utilities,15553.008,6,EUR,16.62
2000,GRC,Grèce,Transport,12589.234,6,EUR,13.45
2000,GRC,Grèce,Other_Services,12127.948,6,EUR,12.96
2000,GRC,Grèce,Communication,2664.496,6,EUR,2.85
2001,GRC,Grèce,Clothing_Footwear,6101.741,6,EUR,5.99
2001,GRC,Grèce,Household_Goods,4167.926,6,EUR,4.09
2001,GRC,Grèce,Alcohol_Tobacco,4791.28,6,EUR,4.7
2001,GRC,Grèce,Recreation_Culture,4956.628,6,EUR,4.87
2001,GRC,Grèce,Food,16632.982,6,EUR,16.33
2001,GRC,Grèce,Restaurants_Hotels,16075.063,6,EUR,15.78
2001,GRC,Grèce,Education,1481.363,6,EUR,1.45
2001,GRC,Grèce,Health,4135.298,6,EUR,4.06
2001,GRC,Grèce,Housing_Utilities,16757.287,6,EUR,16.45
2001,GRC,Grèce,Transport,12316.474,6,EUR,12.09
2001,GRC,Grèce,Communication,3319.844,6,EUR,3.26
2001,GRC,Grèce,Other_Services,11110.194,6,EUR,10.91
2002,GRC,Grèce,Clothing_Footwear,7294.334,6,EUR,6.59
2002,GRC,Grèce,Household_Goods,4503.653,6,EUR,4.07
2002,GRC,Grèce,Alcohol_Tobacco,5312.836,6,EUR,4.8
2002,GRC,Grèce,Recreation_Culture,5348.758,6,EUR,4.83
2002,GRC,Grèce,Food,18139.69,6,EUR,16.39
2002,GRC,Grèce,Restaurants_Hotels,15895.88,6,EUR,14.36
2002,GRC,Grèce,Education,1855.801,6,EUR,1.68
2002,GRC,Grèce,Health,4787.107,6,EUR,4.32
2002,GRC,Grèce,Housing_Utilities,19042.834,6,EUR,17.2
2002,GRC,Grèce,Transport,13906.963,6,EUR,12.56
2002,GRC,Grèce,Communication,3764.089,6,EUR,3.4
2002,GRC,Grèce,Other_Services,10851.894,6,EUR,9.8
2003,GRC,Grèce,Clothing_Footwear,7777.061,6,EUR,6.59
2003,GRC,Grèce,Household_Goods,4845.104,6,EUR,4.11
2003,GRC,Grèce,Alcohol_Tobacco,5731.448,6,EUR,4.86
2003,GRC,Grèce,Recreation_Culture,5420.353,6,EUR,4.6
2003,GRC,Grèce,Food,20119.419,6,EUR,17.06
2003,GRC,Grèce,Restaurants_Hotels,16450.174,6,EUR,13.95
2003,GRC,Grèce,Education,2461.024,6,EUR,2.09
2003,GRC,Grèce,Health,5525.09,6,EUR,4.69
2003,GRC,Grèce,Housing_Utilities,20061.226,6,EUR,17.01
2003,GRC,Grèce,Transport,15673.267,6,EUR,13.29
2003,GRC,Grèce,Communication,3499.559,6,EUR,2.97
2003,GRC,Grèce,Other_Services,10365.176,6,EUR,8.79
2004,GRC,Grèce,Clothing_Footwear,8619.743,6,EUR,6.81
2004,GRC,Grèce,Household_Goods,5744.696,6,EUR,4.54
2004,GRC,Grèce,Alcohol_Tobacco,5770.606,6,EUR,4.56
2004,GRC,Grèce,Recreation_Culture,6214.613,6,EUR,4.91
2004,GRC,Grèce,Food,20346.511,6,EUR,16.07
2004,GRC,Grèce,Restaurants_Hotels,17425.281,6,EUR,13.76
2004,GRC,Grèce,Education,2738.883,6,EUR,2.16
2004,GRC,Grèce,Health,6110.476,6,EUR,4.83
2004,GRC,Grèce,Housing_Utilities,21564.992,6,EUR,17.03
2004,GRC,Grèce,Transport,16809.039,6,EUR,13.27
2004,GRC,Grèce,Communication,3545.946,6,EUR,2.8
2004,GRC,Grèce,Other_Services,11742.352,6,EUR,9.27
2005,GRC,Grèce,Other_Services,11781.114,6,EUR,8.77
2005,GRC,Grèce,Communication,3927.599,6,EUR,2.92
2005,GRC,Grèce,Transport,17099.109,6,EUR,12.72
2005,GRC,Grèce,Health,6641.924,6,EUR,4.94
2005,GRC,Grèce,Housing_Utilities,24114.499,6,EUR,17.94
2005,GRC,Grèce,Restaurants_Hotels,19400.989,6,EUR,14.43
2005,GRC,Grèce,Education,3168.636,6,EUR,2.36
2005,GRC,Grèce,Food,20873.071,6,EUR,15.53
2005,GRC,Grèce,Recreation_Culture,6718.561,6,EUR,5.0
2005,GRC,Grèce,Alcohol_Tobacco,5857.75,6,EUR,4.36
2005,GRC,Grèce,Clothing_Footwear,8795.065,6,EUR,6.54
2005,GRC,Grèce,Household_Goods,6029.159,6,EUR,4.49
2006,GRC,Grèce,Other_Services,12647.471,6,EUR,8.95
2006,GRC,Grèce,Communication,5051.084,6,EUR,3.57
2006,GRC,Grèce,Transport,19148.392,6,EUR,13.55
2006,GRC,Grèce,Health,7027.41,6,EUR,4.97
2006,GRC,Grèce,Housing_Utilities,25022.422,6,EUR,17.7
2006,GRC,Grèce,Restaurants_Hotels,20251.471,6,EUR,14.33
2006,GRC,Grèce,Education,3362.338,6,EUR,2.38
2006,GRC,Grèce,Food,20727.278,6,EUR,14.66
2006,GRC,Grèce,Recreation_Culture,7152.54,6,EUR,5.06
2006,GRC,Grèce,Alcohol_Tobacco,5403.291,6,EUR,3.82
2006,GRC,Grèce,Clothing_Footwear,8718.009,6,EUR,6.17
2006,GRC,Grèce,Household_Goods,6833.799,6,EUR,4.83
2007,GRC,Grèce,Other_Services,14207.117,6,EUR,9.33
2007,GRC,Grèce,Communication,5330.885,6,EUR,3.5
2007,GRC,Grèce,Transport,20761.077,6,EUR,13.63
2007,GRC,Grèce,Health,7116.115,6,EUR,4.67
2007,GRC,Grèce,Housing_Utilities,26796.994,6,EUR,17.6
2007,GRC,Grèce,Restaurants_Hotels,21140.532,6,EUR,13.88
2007,GRC,Grèce,Education,3641.506,6,EUR,2.39
2007,GRC,Grèce,Food,22713.448,6,EUR,14.91
2007,GRC,Grèce,Recreation_Culture,7730.639,6,EUR,5.08
2007,GRC,Grèce,Alcohol_Tobacco,5906.472,6,EUR,3.88
2007,GRC,Grèce,Clothing_Footwear,9797.553,6,EUR,6.43
2007,GRC,Grèce,Household_Goods,7155.791,6,EUR,4.7
2008,GRC,Grèce,Other_Services,15127.19,6,EUR,9.26
2008,GRC,Grèce,Communication,5730.604,6,EUR,3.51
2008,GRC,Grèce,Transport,22441.96,6,EUR,13.74
2008,GRC,Grèce,Health,7305.884,6,EUR,4.47
2008,GRC,Grèce,Housing_Utilities,30496.643,6,EUR,18.67
2008,GRC,Grèce,Restaurants_Hotels,21702.658,6,EUR,13.28
2008,GRC,Grèce,Education,3836.934,6,EUR,2.35
2008,GRC,Grèce,Food,23868.098,6,EUR,14.61
2008,GRC,Grèce,Recreation_Culture,8129.067,6,EUR,4.98
2008,GRC,Grèce,Alcohol_Tobacco,6457.065,6,EUR,3.95
2008,GRC,Grèce,Clothing_Footwear,10251.281,6,EUR,6.27
2008,GRC,Grèce,Household_Goods,8036.757,6,EUR,4.92
2009,GRC,Grèce,Other_Services,14591.956,6,EUR,9.08
2009,GRC,Grèce,Communication,6834.548,6,EUR,4.25
2009,GRC,Grèce,Transport,19549.707,6,EUR,12.17
2009,GRC,Grèce,Health,6852.335,6,EUR,4.27
2009,GRC,Grèce,Housing_Utilities,31744.272,6,EUR,19.76
2009,GRC,Grèce,Restaurants_Hotels,19921.373,6,EUR,12.4
2009,GRC,Grèce,Education,3869.034,6,EUR,2.41
2009,GRC,Grèce,Food,24101.106,6,EUR,15.0
2009,GRC,Grèce,Recreation_Culture,8427.198,6,EUR,5.25
2009,GRC,Grèce,Alcohol_Tobacco,7191.459,6,EUR,4.48
2009,GRC,Grèce,Clothing_Footwear,9902.62,6,EUR,6.16
2009,GRC,Grèce,Household_Goods,7663.514,6,EUR,4.77
2010,GRC,Grèce,Other_Services,14748.588,6,EUR,9.58
2010,GRC,Grèce,Communication,6825.697,6,EUR,4.43
2010,GRC,Grèce,Health,5617.578,6,EUR,3.65
2010,GRC,Grèce,Housing_Utilities,31932.523,6,EUR,20.74
2010,GRC,Grèce,Transport,18096.852,6,EUR,11.76
2010,GRC,Grèce,Education,3723.094,6,EUR,2.42
2010,GRC,Grèce,Restaurants_Hotels,19683.84,6,EUR,12.79
2010,GRC,Grèce,Food,23549.693,6,EUR,15.3
2010,GRC,Grèce,Recreation_Culture,7871.761,6,EUR,5.11
2010,GRC,Grèce,Alcohol_Tobacco,6675.88,6,EUR,4.34
2010,GRC,Grèce,Clothing_Footwear,8081.832,6,EUR,5.25
2010,GRC,Grèce,Household_Goods,7137.316,6,EUR,4.64
2011,GRC,Grèce,Health,5186.751,6,EUR,3.53
2011,GRC,Grèce,Housing_Utilities,33262.528,6,EUR,22.62
2011,GRC,Grèce,Transport,17043.238,6,EUR,11.59
2011,GRC,Grèce,Other_Services,13922.335,6,EUR,9.47
2011,GRC,Grèce,Communication,5958.912,6,EUR,4.05
2011,GRC,Grèce,Restaurants_Hotels,17851.342,6,EUR,12.14
2011,GRC,Grèce,Education,3493.16,6,EUR,2.38
2011,GRC,Grèce,Food,23318.01,6,EUR,15.86
2011,GRC,Grèce,Recreation_Culture,7286.063,6,EUR,4.96
2011,GRC,Grèce,Clothing_Footwear,6602.141,6,EUR,4.49
2011,GRC,Grèce,Household_Goods,6061.974,6,EUR,4.12
2011,GRC,Grèce,Alcohol_Tobacco,7044.185,6,EUR,4.79
2012,GRC,Grèce,Other_Services,12045.685,6,EUR,8.89
2012,GRC,Grèce,Communication,5646.686,6,EUR,4.17
2012,GRC,Grèce,Transport,15184.358,6,EUR,11.2
2012,GRC,Grèce,Health,4559.454,6,EUR,3.36
2012,GRC,Grèce,Housing_Utilities,31184.189,6,EUR,23.01
2012,GRC,Grèce,Education,3060.422,6,EUR,2.26
2012,GRC,Grèce,Restaurants_Hotels,18042.127,6,EUR,13.31
2012,GRC,Grèce,Food,22036.566,6,EUR,16.26
2012,GRC,Grèce,Recreation_Culture,6357.55,6,EUR,4.69
2012,GRC,Grèce,Alcohol_Tobacco,6321.518,6,EUR,4.66
2012,GRC,Grèce,Clothing_Footwear,5780.733,6,EUR,4.26
2012,GRC,Grèce,Household_Goods,5330.973,6,EUR,3.93
2013,GRC,Grèce,Communication,4768.592,6,EUR,3.64
2013,GRC,Grèce,Transport,14670.748,6,EUR,11.2
2013,GRC,Grèce,Health,5375.769,6,EUR,4.1
2013,GRC,Grèce,Housing_Utilities,29008.418,6,EUR,22.14
2013,GRC,Grèce,Restaurants_Hotels,19853.516,6,EUR,15.15
2013,GRC,Grèce,Education,2740.087,6,EUR,2.09
2013,GRC,Grèce,Alcohol_Tobacco,6544.231,6,EUR,4.99
2013,GRC,Grèce,Clothing_Footwear,5498.741,6,EUR,4.2
2013,GRC,Grèce,Household_Goods,4610.069,6,EUR,3.52
2013,GRC,Grèce,Food,20905.748,6,EUR,15.95
2013,GRC,Grèce,Recreation_Culture,6517.805,6,EUR,4.97
2013,GRC,Grèce,Other_Services,10544.96,6,EUR,8.05
2014,GRC,Grèce,Health,4921.467,6,EUR,3.81
2014,GRC,Grèce,Housing_Utilities,27519.346,6,EUR,21.29
2014,GRC,Grèce,Communication,4324.356,6,EUR,3.35
2014,GRC,Grèce,Restaurants_Hotels,20239.519,6,EUR,15.66
2014,GRC,Grèce,Education,2804.679,6,EUR,2.17
2014,GRC,Grèce,Household_Goods,3963.499,6,EUR,3.07
2014,GRC,Grèce,Alcohol_Tobacco,6647.135,6,EUR,5.14
2014,GRC,Grèce,Clothing_Footwear,5592.913,6,EUR,4.33
2014,GRC,Grèce,Food,20450.709,6,EUR,15.82
2014,GRC,Grèce,Recreation_Culture,6718.854,6,EUR,5.2
2014,GRC,Grèce,Transport,15110.205,6,EUR,11.69
2014,GRC,Grèce,Other_Services,10951.352,6,EUR,8.47
2015,GRC,Grèce,Health,4840.554,6,EUR,3.76
2015,GRC,Grèce,Housing_Utilities,27746.263,6,EUR,21.54
2015,GRC,Grèce,Communication,4196.131,6,EUR,3.26
2015,GRC,Grèce,Restaurants_Hotels,20987.153,6,EUR,16.29
2015,GRC,Grèce,Education,2602.698,6,EUR,2.02
2015,GRC,Grèce,Household_Goods,3658.711,6,EUR,2.84
2015,GRC,Grèce,Alcohol_Tobacco,6656.167,6,EUR,5.17
2015,GRC,Grèce,Clothing_Footwear,5536.948,6,EUR,4.3
2015,GRC,Grèce,Food,20434.136,6,EUR,15.86
2015,GRC,Grèce,Recreation_Culture,6558.867,6,EUR,5.09
2015,GRC,Grèce,Transport,14981.165,6,EUR,11.63
2015,GRC,Grèce,Other_Services,10612.948,6,EUR,8.24
2016,GRC,Grèce,Health,4743.722,6,EUR,3.73
2016,GRC,Grèce,Housing_Utilities,27935.564,6,EUR,21.96
2016,GRC,Grèce,Communication,4571.901,6,EUR,3.59
2016,GRC,Grèce,Restaurants_Hotels,19888.094,6,EUR,15.63
2016,GRC,Grèce,Education,2529.481,6,EUR,1.99
2016,GRC,Grèce,Household_Goods,3405.58,6,EUR,2.68
2016,GRC,Grèce,Alcohol_Tobacco,6828.542,6,EUR,5.37
2016,GRC,Grèce,Clothing_Footwear,5457.201,6,EUR,4.29
2016,GRC,Grèce,Food,19749.602,6,EUR,15.53
2016,GRC,Grèce,Recreation_Culture,6371.938,6,EUR,5.01
2016,GRC,Grèce,Transport,14922.671,6,EUR,11.73
2016,GRC,Grèce,Other_Services,10803.02,6,EUR,8.49
2017,GRC,Grèce,Health,5112.553,6,EUR,3.86
2017,GRC,Grèce,Housing_Utilities,28248.907,6,EUR,21.35
2017,GRC,Grèce,Communication,4835.644,6,EUR,3.66
2017,GRC,Grèce,Restaurants_Hotels,21827.203,6,EUR,16.5
2017,GRC,Grèce,Education,2689.273,6,EUR,2.03
2017,GRC,Grèce,Alcohol_Tobacco,6070.308,6,EUR,4.59
2017,GRC,Grèce,Clothing_Footwear,5469.23,6,EUR,4.13
2017,GRC,Grèce,Household_Goods,3499.759,6,EUR,2.65
2017,GRC,Grèce,Food,20968.871,6,EUR,15.85
2017,GRC,Grèce,Transport,15963.944,6,EUR,12.07
2017,GRC,Grèce,Recreation_Culture,6882.251,6,EUR,5.2
2017,GRC,Grèce,Other_Services,10731.745,6,EUR,8.11
2018,GRC,Grèce,Education,2786.657,6,EUR,2.04
2018,GRC,Grèce,Restaurants_Hotels,23311.305,6,EUR,17.09
2018,GRC,Grèce,Health,5746.623,6,EUR,4.21
2018,GRC,Grèce,Housing_Utilities,28129.22,6,EUR,20.62
2018,GRC,Grèce,Communication,4802.95,6,EUR,3.52
2018,GRC,Grèce,Alcohol_Tobacco,6465.529,6,EUR,4.74
2018,GRC,Grèce,Clothing_Footwear,5514.921,6,EUR,4.04
2018,GRC,Grèce,Household_Goods,3543.671,6,EUR,2.6
2018,GRC,Grèce,Other_Services,10484.336,6,EUR,7.68
2018,GRC,Grèce,Recreation_Culture,7578.555,6,EUR,5.55
2018,GRC,Grèce,Transport,16955.41,6,EUR,12.43
2018,GRC,Grèce,Food,21111.147,6,EUR,15.47
2019,GRC,Grèce,Education,2942.961,6,EUR,2.08
2019,GRC,Grèce,Restaurants_Hotels,24917.33,6,EUR,17.65
2019,GRC,Grèce,Health,5270.592,6,EUR,3.73
2019,GRC,Grèce,Housing_Utilities,29342.074,6,EUR,20.79
2019,GRC,Grèce,Communication,5007.948,6,EUR,3.55
2019,GRC,Grèce,Alcohol_Tobacco,6286.778,6,EUR,4.45
2019,GRC,Grèce,Clothing_Footwear,5742.191,6,EUR,4.07
2019,GRC,Grèce,Household_Goods,3797.76,6,EUR,2.69
2019,GRC,Grèce,Other_Services,10589.411,6,EUR,7.5
2019,GRC,Grèce,Recreation_Culture,8187.504,6,EUR,5.8
2019,GRC,Grèce,Transport,17143.123,6,EUR,12.14
2019,GRC,Grèce,Food,21926.196,6,EUR,15.53
2020,GRC,Grèce,Education,2685.677,6,EUR,2.24
2020,GRC,Grèce,Restaurants_Hotels,11812.691,6,EUR,9.84
2020,GRC,Grèce,Health,5366.11,6,EUR,4.47
2020,GRC,Grèce,Housing_Utilities,30673.766,6,EUR,25.56
2020,GRC,Grèce,Communication,5888.909,6,EUR,4.91
2020,GRC,Grèce,Alcohol_Tobacco,6018.162,6,EUR,5.01
2020,GRC,Grèce,Clothing_Footwear,4252.153,6,EUR,3.54
2020,GRC,Grèce,Household_Goods,3473.514,6,EUR,2.89
2020,GRC,Grèce,Other_Services,9716.904,6,EUR,8.1
2020,GRC,Grèce,Recreation_Culture,5492.177,6,EUR,4.58
2020,GRC,Grèce,Transport,11755.865,6,EUR,9.8
2020,GRC,Grèce,Food,22870.35,6,EUR,19.06
2021,GRC,Grèce,Communication,5493.031,6,EUR,4.13
2021,GRC,Grèce,Health,6054.167,6,EUR,4.55
2021,GRC,Grèce,Housing_Utilities,32706.417,6,EUR,24.58
2021,GRC,Grèce,Restaurants_Hotels,16158.483,6,EUR,12.14
2021,GRC,Grèce,Education,2555.407,6,EUR,1.92
2021,GRC,Grèce,Household_Goods,3937.524,6,EUR,2.96
2021,GRC,Grèce,Clothing_Footwear,4804.578,6,EUR,3.61
2021,GRC,Grèce,Alcohol_Tobacco,6288.29,6,EUR,4.72
2021,GRC,Grèce,Other_Services,10680.989,6,EUR,8.03
2021,GRC,Grèce,Recreation_Culture,6471.818,6,EUR,4.86
2021,GRC,Grèce,Transport,14825.515,6,EUR,11.14
2021,GRC,Grèce,Food,23111.928,6,EUR,17.37
2000,ITA,Italie,Household_Goods,56490.1,6,EUR,7.4
2000,ITA,Italie,Education,7259.0,6,EUR,0.95
2000,ITA,Italie,Alcohol_Tobacco,33091.2,6,EUR,4.34
2000,ITA,Italie,Communication,22530.7,6,EUR,2.95
2000,ITA,Italie,Recreation_Culture,56070.0,6,EUR,7.35
2000,ITA,Italie,Health,25575.7,6,EUR,3.35
2000,ITA,Italie,Clothing_Footwear,56848.1,6,EUR,7.45
2000,ITA,Italie,Other_Services,78567.8,6,EUR,10.29
2000,ITA,Italie,Housing_Utilities,137533.6,6,EUR,18.02
2000,ITA,Italie,Restaurants_Hotels,65773.4,6,EUR,8.62
2000,ITA,Italie,Transport,108531.0,6,EUR,14.22
2000,ITA,Italie,Food,114930.0,6,EUR,15.06
2001,ITA,Italie,Household_Goods,57302.3,6,EUR,7.29
2001,ITA,Italie,Education,7410.5,6,EUR,0.94
2001,ITA,Italie,Alcohol_Tobacco,34091.3,6,EUR,4.34
2001,ITA,Italie,Communication,23962.2,6,EUR,3.05
2001,ITA,Italie,Recreation_Culture,57138.2,6,EUR,7.27
2001,ITA,Italie,Health,25625.1,6,EUR,3.26
2001,ITA,Italie,Clothing_Footwear,58618.4,6,EUR,7.46
