STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,730.38,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,899.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,288.69,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,2021.33,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,1245.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,67.05,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,382.51,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP06,Santé,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,284.85,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,737.7,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,655.64,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,9980.51,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2013,,759.36,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,760.01,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,936.37,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,293.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP04,"Logement, eau, gaz, électricité et autres combustibles",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,1934.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP06,Santé,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,308.4,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,796.59,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,2179.93,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,60.58,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,1257.74,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,407.22,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,692.66,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,10442.56,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2014,,815.66,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,851.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,957.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,287,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP04,"Logement, eau, gaz, électricité et autres combustibles",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,1952.44,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP06,Santé,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,328.7,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,EST,Estonie,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2015,,828.22,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,EUR,Euro
