STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2014,,352045,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2015,,361499,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2016,,371793,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2017,,381465,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2018,,389657,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2019,,397835,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2020,,404718,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2021,,410805,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LUX,Luxembourg,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2022,,418794,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1990,,22005000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1991,,22137500,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1992,,22263500,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1993,,22373500,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1994,,22464000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1995,,22548000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1996,,22624000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1997,,22692500,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1998,,22754500,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1999,,22744000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2000,,22797682,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2001,,22983033,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2002,,23180949,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2003,,23423793,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2004,,23676747,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2005,,23910885,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2006,,24108290,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2007,,24286640,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2008,,24455757,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2009,,24616858,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2010,,24987968,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2011,,25068865,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2012,,25055191,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2013,,24976710,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2014,,24865311,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2015,,24719796,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2016,,24531372,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2017,,24328429,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2018,,24104133,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2019,,23865168,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2022,,22906752,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1990,,22532112,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1991,,22730914,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1992,,23014935,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1993,,23301627,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1994,,23587550,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1995,,23876659,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1996,,24166981,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1997,,24449733,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1998,,24715668,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1999,,24971451,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2000,,25211956,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2001,,25425952,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2002,,25969553,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2003,,26582591,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2004,,27157605,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2005,,27799451,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2006,,28249434,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2007,,28875326,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2008,,29333657,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2009,,29471792,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2010,,29459557,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2011,,29431003,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2000,,34540509,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2001,,35418482,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2002,,36319987,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2005,,38964890,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2008,,41218328,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2009,,42016970,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2010,,42811660,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2011,,43634385,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2012,,44356027,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2013,,45065648,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2014,,45785118,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2015,,46447847,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2016,,47194184,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2017,,47984671,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2018,,48782077,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2019,,49634710,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2020,,50211398,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2021,,50795969,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2022,,51503573,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1990,,33459699,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1991,,33652080,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1992,,33806177,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1993,,33928200,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1994,,34029166,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1995,,34114078,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1996,,34179605,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1997,,34224321,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1998,,34304160,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,1999,,34496623,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2000,,34742026,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2001,,34955450,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2002,,35154329,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2003,,35347456,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2004,,35591930,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2005,,35991705,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2006,,36356996,,A,Valeur normale,0,Units,0,Zero
