Year,REF_AREA,Country,Age,Sex,Unit_measure,Unit_mult,Value_population
2017,POL,Pologne,0-19,Total,PS,0,7637531.0
2017,POL,Pologne,0-19,Total,PT_POP,0,15.1
2017,PRT,Portugal,0-19,Total,PS,0,2004980.0
2017,PRT,Portugal,0-19,Total,PT_POP,0,13.99
2017,ROU,Roumanie,0-19,Total,PS,0,4134426.0
2017,ROU,Roumanie,0-19,Total,PT_POP,0,15.57
2017,SVK,République slovaque,0-19,Total,PS,0,1117982.0
2017,SVK,République slovaque,0-19,Total,PT_POP,0,15.46
2017,SVN,Slovénie,0-19,Total,PS,0,402192.0
2017,SVN,Slovénie,0-19,Total,PT_POP,0,14.94
2017,SWE,Suède,0-19,Total,PS,0,2290606.0
2017,SWE,Suède,0-19,Total,PT_POP,0,17.62
2018,AUT,Autriche,0-19,Total,PS,0,1719499.0
2018,AUT,Autriche,0-19,Total,PT_POP,0,14.43
2018,BEL,Belgique,0-19,Total,PS,0,2564095.0
2018,BEL,Belgique,0-19,Total,PT_POP,0,16.97
2018,BGR,Bulgarie,0-19,Total,PS,0,1226758.0
2018,BGR,Bulgarie,0-19,Total,PT_POP,0,14.01
2018,CHE,Suisse,0-19,Total,PS,0,1700494.0
2018,CHE,Suisse,0-19,Total,PT_POP,0,14.96
2018,DEU,Allemagne,0-19,Total,PS,0,15252326.0
2018,DEU,Allemagne,0-19,Total,PT_POP,0,13.49
2018,DNK,Danemark,0-19,Total,PS,0,1306550.0
2018,DNK,Danemark,0-19,Total,PT_POP,0,16.62
2018,ESP,Espagne,0-19,Total,PS,0,9192358.0
2018,ESP,Espagne,0-19,Total,PT_POP,0,14.88
2018,EST,Estonie,0-19,Total,PS,0,275399.0
2018,EST,Estonie,0-19,Total,PT_POP,0,16.32
2018,FIN,Finlande,0-19,Total,PS,0,1186479.0
2018,FIN,Finlande,0-19,Total,PT_POP,0,16.15
2018,FRA,France,0-19,Total,PS,0,16321306.0
2018,FRA,France,0-19,Total,PT_POP,0,18.17
2018,GBR,Royaume-Uni,0-19,Total,PS,0,15602943.0
2018,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.97
2018,GRC,Grèce,0-19,Total,PS,0,2088248.0
2018,GRC,Grèce,0-19,Total,PT_POP,0,14.4
2018,HRV,Croatie,0-19,Total,PS,0,788292.0
2018,HRV,Croatie,0-19,Total,PT_POP,0,14.54
2018,HUN,Hongrie,0-19,Total,PS,0,1892482.0
2018,HUN,Hongrie,0-19,Total,PT_POP,0,14.5
2018,IRL,Irlande,0-19,Total,PS,0,1327197.0
2018,IRL,Irlande,0-19,Total,PT_POP,0,20.85
2018,ISL,Islande,0-19,Total,PS,0,89332.0
2018,ISL,Islande,0-19,Total,PT_POP,0,19.34
2018,ITA,Italie,0-19,Total,PS,0,10882099.0
2018,ITA,Italie,0-19,Total,PT_POP,0,13.35
2018,LTU,Lituanie,0-19,Total,PS,0,561881.0
2018,LTU,Lituanie,0-19,Total,PT_POP,0,14.74
2018,LUX,Luxembourg,0-19,Total,PS,0,130235.0
2018,LUX,Luxembourg,0-19,Total,PT_POP,0,16.13
2018,LVA,Lettonie,0-19,Total,PS,0,392125.0
2018,LVA,Lettonie,0-19,Total,PT_POP,0,15.78
2018,NLD,Pays-Bas,0-19,Total,PS,0,3810656.0
2018,NLD,Pays-Bas,0-19,Total,PT_POP,0,16.08
2018,NOR,Norvège,0-19,Total,PS,0,1260893.0
2018,NOR,Norvège,0-19,Total,PT_POP,0,17.73
2018,POL,Pologne,0-19,Total,PS,0,7637388.0
2018,POL,Pologne,0-19,Total,PT_POP,0,15.24
2018,PRT,Portugal,0-19,Total,PS,0,1981977.0
2018,PRT,Portugal,0-19,Total,PT_POP,0,13.8
2018,ROU,Roumanie,0-19,Total,PS,0,4112166.0
2018,ROU,Roumanie,0-19,Total,PT_POP,0,15.66
2018,SVK,République slovaque,0-19,Total,PS,0,1119684.0
2018,SVK,République slovaque,0-19,Total,PT_POP,0,15.61
2018,SVN,Slovénie,0-19,Total,PS,0,403734.0
2018,SVN,Slovénie,0-19,Total,PT_POP,0,15.03
2018,SWE,Suède,0-19,Total,PS,0,2339515.0
2018,SWE,Suède,0-19,Total,PT_POP,0,17.73
2019,AUT,Autriche,0-19,Total,PS,0,1717696.0
2019,AUT,Autriche,0-19,Total,PT_POP,0,14.43
2019,BEL,Belgique,0-19,Total,PS,0,2571068.0
2019,BEL,Belgique,0-19,Total,PT_POP,0,16.93
2019,BGR,Bulgarie,0-19,Total,PS,0,1214443.0
2019,BGR,Bulgarie,0-19,Total,PT_POP,0,14.03
2019,CHE,Suisse,0-19,Total,PS,0,1709458.0
2019,CHE,Suisse,0-19,Total,PT_POP,0,15.02
2019,DEU,Allemagne,0-19,Total,PS,0,15294292.0
2019,DEU,Allemagne,0-19,Total,PT_POP,0,13.6
2019,DNK,Danemark,0-19,Total,PS,0,1301885.0
2019,DNK,Danemark,0-19,Total,PT_POP,0,16.49
2019,ESP,Espagne,0-19,Total,PS,0,9204269.0
2019,ESP,Espagne,0-19,Total,PT_POP,0,14.68
2019,EST,Estonie,0-19,Total,PS,0,278650.0
2019,EST,Estonie,0-19,Total,PT_POP,0,16.41
2019,FIN,Finlande,0-19,Total,PS,0,1178401.0
2019,FIN,Finlande,0-19,Total,PT_POP,0,15.99
2019,FRA,France,0-19,Total,PS,0,16297077.0
2019,FRA,France,0-19,Total,PT_POP,0,18.0
2019,GBR,Royaume-Uni,0-19,Total,PS,0,15669069.0
2019,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.95
2019,GRC,Grèce,0-19,Total,PS,0,2083212.0
2019,GRC,Grèce,0-19,Total,PT_POP,0,14.33
2019,HRV,Croatie,0-19,Total,PS,0,771077.0
2019,HRV,Croatie,0-19,Total,PT_POP,0,14.49
2019,HUN,Hongrie,0-19,Total,PS,0,1887801.0
2019,HUN,Hongrie,0-19,Total,PT_POP,0,14.49
2019,IRL,Irlande,0-19,Total,PS,0,1336955.0
2019,IRL,Irlande,0-19,Total,PT_POP,0,20.56
2019,ISL,Islande,0-19,Total,PS,0,89762.0
2019,ISL,Islande,0-19,Total,PT_POP,0,19.0
2019,ITA,Italie,0-19,Total,PS,0,10745563.0
2019,ITA,Italie,0-19,Total,PT_POP,0,13.16
2019,LTU,Lituanie,0-19,Total,PS,0,555005.0
2019,LTU,Lituanie,0-19,Total,PT_POP,0,14.79
2019,LUX,Luxembourg,0-19,Total,PS,0,131813.0
2019,LUX,Luxembourg,0-19,Total,PT_POP,0,16.06
2019,LVA,Lettonie,0-19,Total,PS,0,394007.0
2019,LVA,Lettonie,0-19,Total,PT_POP,0,15.89
2019,NLD,Pays-Bas,0-19,Total,PS,0,3791838.0
2019,NLD,Pays-Bas,0-19,Total,PT_POP,0,15.85
2019,NOR,Norvège,0-19,Total,PS,0,1255457.0
2019,NOR,Norvège,0-19,Total,PT_POP,0,17.55
2019,POL,Pologne,0-19,Total,PS,0,7643536.0
2019,POL,Pologne,0-19,Total,PT_POP,0,15.36
2019,PRT,Portugal,0-19,Total,PS,0,1959354.0
2019,PRT,Portugal,0-19,Total,PT_POP,0,13.62
2019,ROU,Roumanie,0-19,Total,PS,0,4078677.0
2019,ROU,Roumanie,0-19,Total,PT_POP,0,15.67
2019,SVK,République slovaque,0-19,Total,PS,0,1122819.0
2019,SVK,République slovaque,0-19,Total,PT_POP,0,15.74
2019,SVN,Slovénie,0-19,Total,PS,0,406561.0
2019,SVN,Slovénie,0-19,Total,PT_POP,0,15.08
2019,SWE,Suède,0-19,Total,PS,0,2379242.0
2019,SWE,Suède,0-19,Total,PT_POP,0,17.79
2020,AUT,Autriche,0-19,Total,PS,0,1720915.0
2020,AUT,Autriche,0-19,Total,PT_POP,0,14.41
2020,BEL,Belgique,0-19,Total,PS,0,2578556.0
2020,BEL,Belgique,0-19,Total,PT_POP,0,16.86
2020,BGR,Bulgarie,0-19,Total,PS,0,1195366.0
2020,BGR,Bulgarie,0-19,Total,PT_POP,0,14.02
2020,CHE,Suisse,0-19,Total,PS,0,1717198.0
2020,CHE,Suisse,0-19,Total,PT_POP,0,15.05
2020,DEU,Allemagne,0-19,Total,PS,0,15330502.0
2020,DEU,Allemagne,0-19,Total,PT_POP,0,13.7
2020,DNK,Danemark,0-19,Total,PS,0,1296400.0
2020,DNK,Danemark,0-19,Total,PT_POP,0,16.37
2020,ESP,Espagne,0-19,Total,PS,0,9214671.0
2020,ESP,Espagne,0-19,Total,PT_POP,0,14.44
2020,EST,Estonie,0-19,Total,PS,0,281619.0
2020,EST,Estonie,0-19,Total,PT_POP,0,16.46
2020,FIN,Finlande,0-19,Total,PS,0,1167707.0
2020,FIN,Finlande,0-19,Total,PT_POP,0,15.76
2020,FRA,France,0-19,Total,PS,0,16223108.0
2020,FRA,France,0-19,Total,PT_POP,0,17.84
2020,GBR,Royaume-Uni,0-19,Total,PS,0,15725106.0
2020,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.94
2020,GRC,Grèce,0-19,Total,PS,0,2077224.0
2020,GRC,Grèce,0-19,Total,PT_POP,0,14.25
2020,HRV,Croatie,0-19,Total,PS,0,757060.0
2020,HRV,Croatie,0-19,Total,PT_POP,0,14.4
2020,HUN,Hongrie,0-19,Total,PS,0,1885410.0
2020,HUN,Hongrie,0-19,Total,PT_POP,0,14.47
2020,IRL,Irlande,0-19,Total,PS,0,1342435.0
2020,IRL,Irlande,0-19,Total,PT_POP,0,20.26
2020,ISL,Islande,0-19,Total,PS,0,90462.0
2020,ISL,Islande,0-19,Total,PT_POP,0,18.73
2020,ITA,Italie,0-19,Total,PS,0,10598610.0
2020,ITA,Italie,0-19,Total,PT_POP,0,12.96
2020,LTU,Lituanie,0-19,Total,PS,0,547965.0
2020,LTU,Lituanie,0-19,Total,PT_POP,0,14.76
2020,LUX,Luxembourg,0-19,Total,PS,0,133408.0
2020,LUX,Luxembourg,0-19,Total,PT_POP,0,15.98
2020,LVA,Lettonie,0-19,Total,PS,0,394710.0
2020,LVA,Lettonie,0-19,Total,PT_POP,0,16.0
2020,NLD,Pays-Bas,0-19,Total,PS,0,3775257.0
2020,NLD,Pays-Bas,0-19,Total,PT_POP,0,15.66
2020,NOR,Norvège,0-19,Total,PS,0,1248749.0
2020,NOR,Norvège,0-19,Total,PT_POP,0,17.33
2020,POL,Pologne,0-19,Total,PS,0,7648650.0
2020,POL,Pologne,0-19,Total,PT_POP,0,15.44
2020,PRT,Portugal,0-19,Total,PS,0,1935515.0
2020,PRT,Portugal,0-19,Total,PT_POP,0,13.42
2020,ROU,Roumanie,0-19,Total,PS,0,4056953.0
2020,ROU,Roumanie,0-19,Total,PT_POP,0,15.68
2020,SVK,République slovaque,0-19,Total,PS,0,1126471.0
2020,SVK,République slovaque,0-19,Total,PT_POP,0,15.83
2020,SVN,Slovénie,0-19,Total,PS,0,409531.0
2020,SVN,Slovénie,0-19,Total,PT_POP,0,15.07
2020,SWE,Suède,0-19,Total,PS,0,2403730.0
2020,SWE,Suède,0-19,Total,PT_POP,0,17.77
2021,AUT,Autriche,0-19,Total,PS,0,1720737.0
2021,AUT,Autriche,0-19,Total,PT_POP,0,14.39
2021,BEL,Belgique,0-19,Total,PS,0,2575968.0
2021,BEL,Belgique,0-19,Total,PT_POP,0,16.75
2021,BGR,Bulgarie,0-19,Total,PS,0,1198752.0
2021,BGR,Bulgarie,0-19,Total,PT_POP,0,14.1
2021,CHE,Suisse,0-19,Total,PS,0,1726301.0
2021,CHE,Suisse,0-19,Total,PT_POP,0,15.07
2021,DEU,Allemagne,0-19,Total,PS,0,15334574.0
2021,DEU,Allemagne,0-19,Total,PT_POP,0,13.8
2021,DNK,Danemark,0-19,Total,PS,0,1290250.0
2021,DNK,Danemark,0-19,Total,PT_POP,0,16.25
2021,ESP,Espagne,0-19,Total,PS,0,9131950.0
2021,ESP,Espagne,0-19,Total,PT_POP,0,14.17
2021,EST,Estonie,0-19,Total,PS,0,282780.0
2021,EST,Estonie,0-19,Total,PT_POP,0,16.43
2021,FIN,Finlande,0-19,Total,PS,0,1159093.0
2021,FIN,Finlande,0-19,Total,PT_POP,0,15.56
2021,FRA,France,0-19,Total,PS,0,16128831.0
2021,FRA,France,0-19,Total,PT_POP,0,17.67
2021,GBR,Royaume-Uni,0-19,Total,PS,0,15361518.0
2021,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.24
2021,GRC,Grèce,0-19,Total,PS,0,2059036.0
2021,GRC,Grèce,0-19,Total,PT_POP,0,14.15
2021,HRV,Croatie,0-19,Total,PS,0,745121.0
2021,HRV,Croatie,0-19,Total,PT_POP,0,14.29
2021,HUN,Hongrie,0-19,Total,PS,0,1882015.0
2021,HUN,Hongrie,0-19,Total,PT_POP,0,14.49
2021,IRL,Irlande,0-19,Total,PS,0,1338299.0
2021,IRL,Irlande,0-19,Total,PT_POP,0,19.94
2021,ISL,Islande,0-19,Total,PS,0,91292.0
2021,ISL,Islande,0-19,Total,PT_POP,0,18.71
2021,ITA,Italie,0-19,Total,PS,0,10493558.0
2021,ITA,Italie,0-19,Total,PT_POP,0,12.89
2021,LTU,Lituanie,0-19,Total,PS,0,546738.0
2021,LTU,Lituanie,0-19,Total,PT_POP,0,14.84
2021,LUX,Luxembourg,0-19,Total,PS,0,134466.0
2021,LUX,Luxembourg,0-19,Total,PT_POP,0,15.97
2021,LVA,Lettonie,0-19,Total,PS,0,393543.0
2021,LVA,Lettonie,0-19,Total,PT_POP,0,16.0
2021,NLD,Pays-Bas,0-19,Total,PS,0,3743466.0
2021,NLD,Pays-Bas,0-19,Total,PT_POP,0,15.52
2021,NOR,Norvège,0-19,Total,PS,0,1237790.0
2021,NOR,Norvège,0-19,Total,PT_POP,0,17.09
2021,POL,Pologne,0-19,Total,PS,0,7470765.0
2021,POL,Pologne,0-19,Total,PT_POP,0,15.53
2021,PRT,Portugal,0-19,Total,PS,0,1906508.0
2021,PRT,Portugal,0-19,Total,PT_POP,0,13.22
2021,ROU,Roumanie,0-19,Total,PS,0,4053888.0
2021,ROU,Roumanie,0-19,Total,PT_POP,0,15.76
2021,SVK,République slovaque,0-19,Total,PS,0,1130468.0
2021,SVK,République slovaque,0-19,Total,PT_POP,0,15.9
2021,SVN,Slovénie,0-19,Total,PS,0,411678.0
2021,SVN,Slovénie,0-19,Total,PT_POP,0,15.07
2021,SWE,Suède,0-19,Total,PS,0,2414374.0
2021,SWE,Suède,0-19,Total,PT_POP,0,17.71
2022,AUT,Autriche,0-19,Total,PS,0,1730794.0
2022,AUT,Autriche,0-19,Total,PT_POP,0,14.38
2022,BEL,Belgique,0-19,Total,PS,0,2584571.0
2022,BEL,Belgique,0-19,Total,PT_POP,0,16.63
2022,BGR,Bulgarie,0-19,Total,PS,0,1205663.0
2022,BGR,Bulgarie,0-19,Total,PT_POP,0,14.14
2022,CHE,Suisse,0-19,Total,PS,0,1742898.0
2022,CHE,Suisse,0-19,Total,PT_POP,0,15.1
2022,DEU,Allemagne,0-19,Total,PS,0,15433915.0
2022,DEU,Allemagne,0-19,Total,PT_POP,0,13.94
2022,DNK,Danemark,0-19,Total,PS,0,1289554.0
2022,DNK,Danemark,0-19,Total,PT_POP,0,16.1
2022,ESP,Espagne,0-19,Total,PS,0,9063067.0
2022,ESP,Espagne,0-19,Total,PT_POP,0,13.87
2022,EST,Estonie,0-19,Total,PS,0,284377.0
2022,EST,Estonie,0-19,Total,PT_POP,0,16.35
2022,FIN,Finlande,0-19,Total,PS,0,1154489.0
2022,FIN,Finlande,0-19,Total,PT_POP,0,15.35
2022,FRA,France,0-19,Total,PS,0,16058948.0
2022,FRA,France,0-19,Total,PT_POP,0,17.44
2022,GBR,Royaume-Uni,0-19,Total,PS,0,15518606.0
2022,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.18
2022,GRC,Grèce,0-19,Total,PS,0,1960912.0
2022,GRC,Grèce,0-19,Total,PT_POP,0,13.66
2022,HRV,Croatie,0-19,Total,PS,0,741108.0
2022,HRV,Croatie,0-19,Total,PT_POP,0,14.3
2022,HUN,Hongrie,0-19,Total,PS,0,1880724.0
2022,HUN,Hongrie,0-19,Total,PT_POP,0,14.49
2022,IRL,Irlande,0-19,Total,PS,0,1346434.0
2022,IRL,Irlande,0-19,Total,PT_POP,0,19.64
2022,ISL,Islande,0-19,Total,PS,0,92668.0
2022,ISL,Islande,0-19,Total,PT_POP,0,18.55
2022,ITA,Italie,0-19,Total,PS,0,10355912.0
2022,ITA,Italie,0-19,Total,PT_POP,0,12.69
2022,LTU,Lituanie,0-19,Total,PS,0,546687.0
2022,LTU,Lituanie,0-19,Total,PT_POP,0,14.87
2022,LUX,Luxembourg,0-19,Total,PS,0,136115.0
2022,LUX,Luxembourg,0-19,Total,PT_POP,0,15.91
2022,LVA,Lettonie,0-19,Total,PS,0,392839.0
2022,LVA,Lettonie,0-19,Total,PT_POP,0,15.99
2022,NLD,Pays-Bas,0-19,Total,PS,0,3737817.0
2022,NLD,Pays-Bas,0-19,Total,PT_POP,0,15.42
2022,NOR,Norvège,0-19,Total,PS,0,1234734.0
2022,NOR,Norvège,0-19,Total,PT_POP,0,16.88
2022,POL,Pologne,0-19,Total,PS,0,7449765.0
2022,POL,Pologne,0-19,Total,PT_POP,0,15.55
2022,PRT,Portugal,0-19,Total,PS,0,1886718.0
2022,PRT,Portugal,0-19,Total,PT_POP,0,13.03
2022,ROU,Roumanie,0-19,Total,PS,0,4128557.0
2022,ROU,Roumanie,0-19,Total,PT_POP,0,16.22
2022,SVK,République slovaque,0-19,Total,PS,0,1133521.0
2022,SVK,République slovaque,0-19,Total,PT_POP,0,16.06
2022,SVN,Slovénie,0-19,Total,PS,0,413498.0
2022,SVN,Slovénie,0-19,Total,PT_POP,0,15.09
2022,SWE,Suède,0-19,Total,PS,0,2430074.0
2022,SWE,Suède,0-19,Total,PT_POP,0,17.6
2023,AUT,Autriche,0-19,Total,PS,0,1761561.0
2023,AUT,Autriche,0-19,Total,PT_POP,0,14.44
2023,BEL,Belgique,0-19,Total,PS,0,2612129.0
2023,BEL,Belgique,0-19,Total,PT_POP,0,16.51
2023,BGR,Bulgarie,0-19,Total,PS,0,1215040.0
2023,BGR,Bulgarie,0-19,Total,PT_POP,0,14.17
2023,CHE,Suisse,0-19,Total,PS,0,1755213.0
2023,CHE,Suisse,0-19,Total,PT_POP,0,15.05
2023,DEU,Allemagne,0-19,Total,PS,0,15483568.0
2023,DEU,Allemagne,0-19,Total,PT_POP,0,13.98
2023,DNK,Danemark,0-19,Total,PS,0,1295381.0
2023,DNK,Danemark,0-19,Total,PT_POP,0,15.97
2023,ESP,Espagne,0-19,Total,PS,0,9100021.0
2023,ESP,Espagne,0-19,Total,PT_POP,0,13.6
2023,EST,Estonie,0-19,Total,PS,0,296044.0
2023,EST,Estonie,0-19,Total,PT_POP,0,16.39
2023,FIN,Finlande,0-19,Total,PS,0,1148288.0
2023,FIN,Finlande,0-19,Total,PT_POP,0,15.1
2023,FRA,France,0-19,Total,PS,0,15968636.0
2023,FRA,France,0-19,Total,PT_POP,0,17.22
2023,GBR,Royaume-Uni,0-19,Total,PS,0,4011468.0
2023,GRC,Grèce,0-19,Total,PS,0,1923195.0
2023,GRC,Grèce,0-19,Total,PT_POP,0,13.33
2023,HRV,Croatie,0-19,Total,PS,0,738960.0
2023,HRV,Croatie,0-19,Total,PT_POP,0,14.25
2023,HUN,Hongrie,0-19,Total,PS,0,1880955.0
2023,HUN,Hongrie,0-19,Total,PT_POP,0,14.51
2023,IRL,Irlande,0-19,Total,PS,0,1362980.0
2023,IRL,Irlande,0-19,Total,PT_POP,0,19.34
2023,ISL,Islande,0-19,Total,PS,0,94296.0
2023,ISL,Islande,0-19,Total,PT_POP,0,18.18
2023,ITA,Italie,0-19,Total,PS,0,10239207.0
2023,ITA,Italie,0-19,Total,PT_POP,0,12.45
2023,LTU,Lituanie,0-19,Total,PS,0,561025.0
2023,LTU,Lituanie,0-19,Total,PT_POP,0,14.95
2023,LUX,Luxembourg,0-19,Total,PS,0,139087.0
2023,LUX,Luxembourg,0-19,Total,PT_POP,0,15.86
2023,LVA,Lettonie,0-19,Total,PS,0,398140.0
2023,LVA,Lettonie,0-19,Total,PT_POP,0,15.96
2023,NLD,Pays-Bas,0-19,Total,PS,0,3750458.0
2023,NLD,Pays-Bas,0-19,Total,PT_POP,0,15.31
2023,NOR,Norvège,0-19,Total,PS,0,1241427.0
2023,NOR,Norvège,0-19,Total,PT_POP,0,16.69
2023,POL,Pologne,0-19,Total,PS,0,7416734.0
2023,POL,Pologne,0-19,Total,PT_POP,0,15.42
2023,PRT,Portugal,0-19,Total,PS,0,1887046.0
2023,PRT,Portugal,0-19,Total,PT_POP,0,12.95
2023,ROU,Roumanie,0-19,Total,PS,0,4147124.0
2023,ROU,Roumanie,0-19,Total,PT_POP,0,16.12
2023,SVK,République slovaque,0-19,Total,PS,0,1137832.0
2023,SVK,République slovaque,0-19,Total,PT_POP,0,16.09
2023,SVN,Slovénie,0-19,Total,PS,0,416456.0
2023,SVN,Slovénie,0-19,Total,PT_POP,0,15.0
2023,SWE,Suède,0-19,Total,PS,0,2431940.0
2023,SWE,Suède,0-19,Total,PT_POP,0,17.38
1999,ESP,Espagne,65+,Total,PS,0,6565769.0
1999,GRC,Grèce,20-64,Total,PS,0,6565255.0
1999,HUN,Hongrie,65+,Total,PS,0,1521411.0
1999,ISL,Islande,65+,Total,PS,0,31910.0
1999,SVK,République slovaque,20-64,Total,PS,0,3225380.0
1999,ROU,Roumanie,20-64,Total,PS,0,13575983.0
1999,BEL,Belgique,65+,Total,PS,0,1697453.0
1999,SWE,Suède,65+,Total,PS,0,1537656.0
1999,PRT,Portugal,20-64,Total,PS,0,6155663.0
1999,ITA,Italie,65+,Total,PS,0,10139932.0
1999,BGR,Bulgarie,20-64,Total,PS,0,5008557.0
1999,CHE,Suisse,65+,Total,PS,0,1079798.0
1999,DNK,Danemark,65+,Total,PS,0,790467.0
1999,DNK,Danemark,20-64,Total,PS,0,3267897.0
1999,NLD,Pays-Bas,65+,Total,PS,0,2130934.0
1999,LVA,Lettonie,65+,Total,PS,0,351595.0
1999,FRA,France,20-64,Total,PS,0,35128766.0
1999,SVN,Slovénie,20-64,Total,PS,0,1236654.0
1999,CHE,Suisse,20-64,Total,PS,0,4386168.0
1999,BEL,Belgique,20-64,Total,PS,0,6090682.0
1999,GRC,Grèce,65+,Total,PS,0,1820020.0
1999,ITA,Italie,20-64,Total,PS,0,35459253.0
1999,SVN,Slovénie,65+,Total,PS,0,268587.0
1999,POL,Pologne,20-64,Total,PS,0,22868271.0
1999,ROU,Roumanie,65+,Total,PS,0,2912573.0
1999,AUT,Autriche,65+,Total,PS,0,1229715.0
1999,LTU,Lituanie,65+,Total,PS,0,476928.0
1999,GBR,Royaume-Uni,65+,Total,PS,0,9277500.0
1999,IRL,Irlande,20-64,Total,PS,0,2138809.0
1999,LUX,Luxembourg,20-64,Total,PS,0,262293.0
1999,EST,Estonie,65+,Total,PS,0,203046.0
1999,ESP,Espagne,20-64,Total,PS,0,24848505.0
1999,FIN,Finlande,65+,Total,PS,0,758820.0
1999,LUX,Luxembourg,65+,Total,PS,0,61060.0
1999,DEU,Allemagne,20-64,Total,PS,0,51385936.0
1999,LVA,Lettonie,20-64,Total,PS,0,1426975.0
1999,LTU,Lituanie,20-64,Total,PS,0,2073708.0
1999,FRA,France,65+,Total,PS,0,9422701.0
1999,EST,Estonie,20-64,Total,PS,0,814216.0
1999,PRT,Portugal,65+,Total,PS,0,1613238.0
1999,GBR,Royaume-Uni,20-64,Total,PS,0,34496700.0
1999,HUN,Hongrie,20-64,Total,PS,0,6259883.0
1999,SVK,République slovaque,65+,Total,PS,0,610330.0
1999,NOR,Norvège,65+,Total,PS,0,687953.0
1999,AUT,Autriche,20-64,Total,PS,0,4890127.0
1999,ISL,Islande,20-64,Total,PS,0,157085.0
1999,POL,Pologne,65+,Total,PS,0,4594536.0
1999,BGR,Bulgarie,65+,Total,PS,0,1305103.0
1999,NLD,Pays-Bas,20-64,Total,PS,0,9789449.0
1999,IRL,Irlande,65+,Total,PS,0,421492.0
1999,NOR,Norvège,20-64,Total,PS,0,2609748.0
1999,SWE,Suède,20-64,Total,PS,0,5164189.0
1999,FIN,Finlande,20-64,Total,PS,0,3119408.0
1999,DEU,Allemagne,65+,Total,PS,0,13067455.0
1990,DEU,Allemagne,65+,Total,PS,0,11794310.0
1990,FIN,Finlande,20-64,Total,PS,0,3049098.0
1990,SWE,Suède,20-64,Total,PS,0,4921099.0
1990,NOR,Norvège,20-64,Total,PS,0,2422258.0
1990,IRL,Irlande,65+,Total,PS,0,399422.0
1990,NLD,Pays-Bas,20-64,Total,PS,0,9164745.0
1990,BGR,Bulgarie,65+,Total,PS,0,1136266.0
1990,POL,Pologne,65+,Total,PS,0,3785663.0
1990,ISL,Islande,20-64,Total,PS,0,142424.0
1990,AUT,Autriche,20-64,Total,PS,0,4642719.0
1990,NOR,Norvège,65+,Total,PS,0,690889.0
1990,SVK,République slovaque,65+,Total,PS,0,542915.0
1990,HUN,Hongrie,20-64,Total,PS,0,6103496.0
1990,GBR,Royaume-Uni,20-64,Total,PS,0,33365995.0
1990,PRT,Portugal,65+,Total,PS,0,1321505.0
1990,EST,Estonie,20-64,Total,PS,0,929141.0
1990,FRA,France,65+,Total,PS,0,7871514.0
1990,LTU,Lituanie,20-64,Total,PS,0,2182315.0
1990,LVA,Lettonie,20-64,Total,PS,0,1596193.0
1990,DEU,Allemagne,20-64,Total,PS,0,50064886.0
1990,LUX,Luxembourg,65+,Total,PS,0,50814.0
1990,FIN,Finlande,65+,Total,PS,0,661732.0
1990,ESP,Espagne,20-64,Total,PS,0,22449906.0
1990,EST,Estonie,65+,Total,PS,0,181605.0
1990,LUX,Luxembourg,20-64,Total,PS,0,240641.0
1990,IRL,Irlande,20-64,Total,PS,0,1820137.0
1990,GBR,Royaume-Uni,65+,Total,PS,0,8983802.0
1990,LTU,Lituanie,65+,Total,PS,0,399454.0
1990,AUT,Autriche,65+,Total,PS,0,1139841.0
1990,ROU,Roumanie,65+,Total,PS,0,2383435.0
1990,POL,Pologne,20-64,Total,PS,0,21840618.0
1990,SVN,Slovénie,65+,Total,PS,0,211606.0
1990,ITA,Italie,20-64,Total,PS,0,34452469.0
1990,GRC,Grèce,65+,Total,PS,0,1382370.0
1990,BEL,Belgique,20-64,Total,PS,0,6002620.0
1990,CHE,Suisse,20-64,Total,PS,0,4131455.0
1990,SVN,Slovénie,20-64,Total,PS,0,1222587.0
1990,FRA,France,20-64,Total,PS,0,32985839.0
1990,LVA,Lettonie,65+,Total,PS,0,315390.0
1990,NLD,Pays-Bas,65+,Total,PS,0,1905624.0
1990,DNK,Danemark,20-64,Total,PS,0,3087838.0
1990,DNK,Danemark,65+,Total,PS,0,800384.0
1990,CHE,Suisse,65+,Total,PS,0,972411.0
1990,BGR,Bulgarie,20-64,Total,PS,0,5195909.0
1990,ITA,Italie,65+,Total,PS,0,8343682.0
1990,PRT,Portugal,20-64,Total,PS,0,5750324.0
1990,SWE,Suède,65+,Total,PS,0,1517620.0
1990,BEL,Belgique,65+,Total,PS,0,1474059.0
1990,ROU,Roumanie,20-64,Total,PS,0,13424920.0
1990,SVK,République slovaque,20-64,Total,PS,0,2974537.0
1990,ISL,Islande,65+,Total,PS,0,26838.0
1990,HUN,Hongrie,65+,Total,PS,0,1373922.0
1990,GRC,Grèce,20-64,Total,PS,0,6001092.0
1990,ESP,Espagne,65+,Total,PS,0,5210687.0
1990,GBR,Royaume-Uni,65+,Total,PT_POP,0,15.72
1990,SWE,Suède,65+,Total,PT_POP,0,17.8
1990,HUN,Hongrie,65+,Total,PT_POP,0,13.24
